time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2020-02-10T02:27:15Z,161,0,0,0,0,0,54186428,1467,51040539,0,0,0,0,0,0,53225,0,0,0,0,0,0,0,2850,40,0,-89,1,6,15402,0,0,0,0,0, ,0,0,0,0,0,0,53215,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,60,469893632,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,46827,0,6272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:28:16Z,161,0,0,0,0,0,54431884,1467,51285995,0,0,0,0,0,0,36561,0,0,0,0,0,0,0,2867,40,0,-91,1,6,14520,0,0,0,0,0, ,0,0,0,0,0,0,36551,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47,409648072,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,35092,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:29:16Z,161,0,0,0,0,0,54640180,1467,51494291,0,0,0,0,0,0,38642,0,0,0,0,0,0,0,2879,40,0,-94,1,6,15448,0,0,0,0,0, ,0,0,0,0,0,0,38631,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,44,475695392,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,37226,0,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:30:16Z,161,0,0,0,0,0,55418500,1467,52272611,0,0,0,0,0,0,45622,0,0,0,0,0,0,0,2931,41,0,-96,1,6,15568,0,0,0,0,0, ,0,0,0,0,0,0,45611,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,63,426096632,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,400,0,16,0,800,0,0,0,0,0,0,0,0,0,0,41554,0,3972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:31:16Z,161,0,0,0,0,0,56133636,1467,52987747,0,0,0,0,0,0,45587,0,0,0,0,0,0,0,2965,42,0,-98,1,6,15568,0,0,0,0,0, ,0,0,0,0,0,0,45582,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,57,477164608,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,41886,0,3643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:32:16Z,161,0,0,0,0,0,56751372,1467,53605483,0,0,0,0,0,0,44465,0,0,0,0,0,0,0,3001,42,0,-102,1,6,16039,0,0,0,0,0, ,0,0,0,0,0,0,44447,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,120,400053632,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,41193,0,3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:33:16Z,161,0,0,0,0,0,57052428,1467,53906539,0,0,0,0,0,0,40505,0,0,0,0,0,0,0,3023,42,0,-105,1,6,16156,0,0,0,0,0, ,0,0,0,0,0,0,40491,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,63,484169688,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,38796,0,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:34:16Z,161,0,0,0,0,0,58001588,1467,54855699,0,0,0,0,0,0,49895,0,0,0,0,0,0,0,3077,42,0,-107,1,6,17126,0,0,0,0,0, ,0,0,0,0,0,0,49885,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,69,432161664,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,45354,0,4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:35:16Z,161,0,0,0,0,0,58056060,1467,54910171,0,0,0,0,0,0,37695,0,0,0,0,0,0,0,3077,43,0,-110,1,6,16287,0,0,0,0,0, ,0,0,0,0,0,0,37684,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,62,443778600,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,37031,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:36:16Z,161,0,0,0,0,0,58251428,1467,55105539,0,0,0,0,0,0,39483,0,0,0,0,0,0,0,3090,43,0,-113,1,6,16296,0,0,0,0,0, ,0,0,0,0,0,0,39470,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,66,485813688,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,38208,0,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:37:16Z,161,0,0,0,0,0,59054964,1467,55909075,0,0,0,0,0,0,48573,0,0,0,0,0,0,0,3131,43,0,-116,1,6,17278,0,0,0,0,0, ,0,0,0,0,0,0,48561,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,72,452100248,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,44429,0,4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:38:16Z,161,0,0,0,0,0,60629820,1467,57483931,0,0,0,0,0,0,56058,0,0,0,0,0,0,0,3215,44,0,-118,1,6,15349,0,0,0,0,0, ,0,0,0,0,0,0,56048,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,75,455971840,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,48536,0,7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:39:16Z,161,0,0,0,0,0,62009124,1467,58863235,0,0,0,0,0,0,53457,0,0,0,0,0,0,0,3295,44,0,-120,1,6,15544,0,0,0,0,0, ,0,0,0,0,0,0,53449,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,80,477660704,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,46890,0,6453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:40:16Z,161,0,0,0,0,0,62684508,1467,59538619,0,0,0,0,0,0,46093,0,0,0,0,0,0,0,3335,44,0,-122,1,6,16449,0,0,0,0,0, ,0,0,0,0,0,0,46083,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,76,453430760,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,42694,0,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:41:16Z,161,0,0,0,0,0,63088572,1467,59942683,0,0,0,0,0,0,42787,0,0,0,0,0,0,0,3358,45,0,-125,1,6,16116,0,0,0,0,0, ,0,0,0,0,0,0,42774,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,77,492928368,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,40450,0,2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:42:16Z,161,0,0,0,0,0,63878972,1467,60733083,0,0,0,0,0,0,47443,0,0,0,0,0,0,0,3409,46,0,-129,1,6,15909,0,0,0,0,0, ,0,0,0,0,0,0,47427,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,108,534684680,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,43350,0,3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:43:16Z,161,0,0,0,0,0,64954140,1467,61808251,0,0,0,0,0,0,53155,0,0,0,0,0,0,0,3459,47,0,-132,1,6,16436,0,0,0,0,0, ,0,0,0,0,0,0,53144,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,736339368,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,47330,0,5732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:44:16Z,161,0,0,0,0,0,65929412,1467,62783523,0,0,0,0,0,0,48745,0,0,0,0,0,0,0,3524,47,0,-133,1,6,15837,0,0,0,0,0, ,0,0,0,0,0,0,48737,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,42,709115280,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,44062,0,4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:45:16Z,161,0,0,0,0,0,66453172,1467,63307283,0,0,0,0,0,0,41917,0,0,0,0,0,0,0,3543,47,0,-134,1,6,13671,0,0,0,0,0, ,0,0,0,0,0,0,43097,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,673501768,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,65,0,1184,0,130,0,0,0,0,0,0,0,0,0,0,36771,0,2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T02:45:48Z,496969,0,0,0,0,0,68909664,3079,65266967,0,0,0,0,0,0,175,0,0,0,0,0,0,0,3543,47,0,-134,1,6,62,0,0,0,0,0, ,0,0,0,0,0,0,175,0,0,0,943,2,369,1,0,1192,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581298635423,3145728,0,0,783,0,1,147,0,14,1,0,0,3,8,0,0,0,0,0,0,228,6,0,0,16384,8,60295747,63,0,0,0,1,0,0,1,5,536149248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10T03:34:06Z,161,0,0,0,0,0,3219508,1467,73619,0,0,0,0,0,0,1177,0,0,0,0,0,0,0,7,5,0,1,1,7,460,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581229411241,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,27416576,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,50,0,356,0,0,0,0,0,0,0,0,0,0,660,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
